Sample,Time_us,Raw_u16,Voltage_V
2738,2738012,14563,0.733317
2739,2739009,14355,0.722843
2740,2740013,14083,0.709146
2741,2741009,13843,0.697061
2742,2742013,13731,0.691421
2743,2743010,13763,0.693033
2744,2744013,13939,0.701895
2745,2745012,14211,0.715592
2746,2746010,14451,0.727677
2747,2747014,14579,0.734122
2748,2748011,14531,0.731705
2749,2749014,14355,0.722843
2750,2750011,14083,0.709146
2751,2751015,13843,0.697061
2752,2752011,13715,0.690616
2753,2753012,13747,0.692227
2754,2754009,13939,0.701895
2755,2755013,14195,0.714786
2756,2756010,14451,0.727677
2757,2757013,14579,0.734122
2758,2758010,14531,0.731705
2759,2759014,14355,0.722843
2760,2760010,14099,0.709952
2761,2761010,13843,0.697061
2762,2762015,13715,0.690616
2763,2763011,13747,0.692227
2764,2764008,13939,0.701895
2765,2765012,14195,0.714786
2766,2766008,14435,0.726871
2767,2767012,14579,0.734122
2768,2768009,14547,0.732511
2769,2769009,14355,0.722843
2770,2770014,14083,0.709146
2771,2771011,13843,0.697061
2772,2772014,13603,0.684976
2773,2773011,13747,0.692227
2774,2774015,13939,0.701895
2775,2775011,14195,0.714786
2776,2776015,14451,0.727677
2777,2777009,14579,0.734122
2778,2778014,14547,0.732511
2779,2779011,14355,0.722843
2780,2780014,14083,0.709146
2781,2781011,13827,0.696255
2782,2782015,13715,0.690616
2783,2783011,13747,0.692227
2784,2784008,13939,0.701895
2785,2785024,14195,0.714786
2786,2786012,14451,0.727677
2787,2787011,14563,0.733317
2788,2788015,14547,0.732511
2789,2789012,14355,0.722843
2790,2790008,14083,0.709146
2791,2791012,13843,0.697061
2792,2792008,13715,0.690616
2793,2793013,13763,0.693033
2794,2794011,13939,0.701895
2795,2795015,14195,0.714786
2796,2796011,14451,0.727677
2797,2797008,14579,0.734122
2798,2798012,14531,0.731705
2799,2799008,14355,0.722843
2800,2800012,14099,0.709952
2801,2801014,13843,0.697061
2802,2802011,13715,0.690616
2803,2803014,13763,0.693033
2804,2804011,13939,0.701895
2805,2805015,14211,0.715592
2806,2806011,14435,0.726871
2807,2807015,14579,0.734122
2808,2808012,14531,0.731705
2809,2809014,14355,0.722843
2810,2810010,14083,0.709146
2811,2811014,13843,0.697061
2812,2812011,13715,0.690616
2813,2813015,13763,0.693033
2814,2814011,13923,0.701090
2815,2815015,14211,0.715592
2816,2816011,14451,0.727677
2817,2817013,14579,0.734122
2818,2818010,14531,0.731705
2819,2819014,14355,0.722843
2820,2820011,14083,0.709146
2821,2821014,13843,0.697061
2822,2822011,13715,0.690616
2823,2823015,13747,0.692227
2824,2824011,13939,0.701895
2825,2825014,14195,0.714786
2826,2826011,14435,0.726871
2827,2827015,14579,0.734122
2828,2828011,14547,0.732511
2829,2829015,14355,0.722843
2830,2830012,14083,0.709146
2831,2831008,13843,0.697061
2832,2832012,13731,0.691421
2833,2833015,13747,0.692227
2834,2834011,13939,0.701895
2835,2835008,14195,0.714786
2836,2836012,14451,0.727677
2837,2837008,14579,0.734122
2838,2838012,14547,0.732511
2839,2839009,14371,0.723648
2840,2840012,14083,0.709146
2841,2841014,13843,0.697061
2842,2842013,13715,0.690616
2843,2843010,13763,0.693033
2844,2844014,13955,0.702701
2845,2845010,14195,0.714786
2846,2846014,14451,0.727677
2847,2847011,14563,0.733317
2848,2848014,14531,0.731705
2849,2849009,14355,0.722843
2850,2850010,14083,0.709146
2851,2851008,13843,0.697061
2852,2852013,13731,0.691421
2853,2853010,13763,0.693033
2854,2854014,13939,0.701895
2855,2855010,14195,0.714786
2856,2856014,14451,0.727677
2857,2857010,14563,0.733317
2858,2858015,14531,0.731705
2859,2859011,14355,0.722843
2860,2860015,14083,0.709146
2861,2861012,13843,0.697061
2862,2862008,13731,0.691421
2863,2863012,13747,0.692227
2864,2864008,13939,0.701895
2865,2865012,14195,0.714786
2866,2866010,14451,0.727677
2867,2867014,14563,0.733317
2868,2868010,14531,0.731705
2869,2869014,14355,0.722843
2870,2870011,14083,0.709146
2871,2871014,13859,0.697867
2872,2872011,13731,0.691421
2873,2873015,13747,0.692227
2874,2874014,13939,0.701895
2875,2875011,14179,0.713980
2876,2876015,14451,0.727677
2877,2877011,14547,0.732511
2878,2878015,14515,0.730900
2879,2879012,14355,0.722843
2880,2880008,14083,0.709146
2881,2881012,13843,0.697061
2882,2882010,13715,0.690616
2883,2883014,13763,0.693033
2884,2884010,13923,0.701090
2885,2885014,14195,0.714786
2886,2886010,14435,0.726871
2887,2887014,14579,0.734122
2888,2888011,14531,0.731705
2889,2889008,14355,0.722843
2890,2890014,14083,0.709146
2891,2891011,13859,0.697867
2892,2892014,13731,0.691421
2893,2893011,13747,0.692227
2894,2894015,13955,0.702701
2895,2895011,14195,0.714786
2896,2896008,14451,0.727677
2897,2897012,14579,0.734122
2898,2898009,14547,0.732511
2899,2899013,14355,0.722843
2900,2900009,14083,0.709146
2901,2901013,13859,0.697867
2902,2902010,13715,0.690616
2903,2903013,13763,0.693033
2904,2904010,13923,0.701090
2905,2905015,14211,0.715592
2906,2906013,14435,0.726871
2907,2907010,14547,0.732511
2908,2908014,14547,0.732511
2909,2909010,14355,0.722843
2910,2910014,14099,0.709952
2911,2911010,13827,0.696255
2912,2912014,13715,0.690616
2913,2913015,13747,0.692227
2914,2914009,13939,0.701895
2915,2915014,14195,0.714786
2916,2916010,14467,0.728482
2917,2917014,14563,0.733317
2918,2918011,14531,0.731705
2919,2919015,14355,0.722843
2920,2920011,14099,0.709952
2921,2921010,13843,0.697061
2922,2922008,13731,0.691421
2923,2923012,13747,0.692227
2924,2924008,13939,0.701895
2925,2925012,14211,0.715592
2926,2926009,14451,0.727677
2927,2927013,14563,0.733317
2928,2928009,14531,0.731705
2929,2929014,14355,0.722843
2930,2930011,14083,0.709146
2931,2931015,13843,0.697061
2932,2932011,13715,0.690616
2933,2933015,13763,0.693033
2934,2934012,13955,0.702701
2935,2935008,14195,0.714786
2936,2936012,14467,0.728482
2937,2937010,14563,0.733317
2938,2938015,14531,0.731705
2939,2939012,14371,0.723648
2940,2940008,14083,0.709146
2941,2941012,13843,0.697061
2942,2942009,13715,0.690616
2943,2943012,13763,0.693033
2944,2944009,13939,0.701895
2945,2945014,14211,0.715592
2946,2946011,14451,0.727677
2947,2947008,14563,0.733317
2948,2948012,14547,0.732511
2949,2949008,14355,0.722843
2950,2950012,14099,0.709952
2951,2951009,13843,0.697061
2952,2952012,13731,0.691421
2953,2953012,13763,0.693033
2954,2954009,13955,0.702701
2955,2955013,14211,0.715592
2956,2956010,14451,0.727677
2957,2957014,14563,0.733317
2958,2958010,14531,0.731705
2959,2959014,14371,0.723648
2960,2960010,14083,0.709146
2961,2961011,13843,0.697061
2962,2962010,13731,0.691421
2963,2963014,13763,0.693033
2964,2964010,13939,0.701895
2965,2965014,14211,0.715592
2966,2966011,14435,0.726871
2967,2967014,14579,0.734122
2968,2968011,14531,0.731705
2969,2969010,14371,0.723648
2970,2970015,14083,0.709146
2971,2971011,13843,0.697061
2972,2972008,13731,0.691421
2973,2973012,13763,0.693033
2974,2974008,13923,0.701090
2975,2975012,14211,0.715592
2976,2976009,14451,0.727677
2977,2977014,14563,0.733317
2978,2978013,14531,0.731705
2979,2979010,14339,0.722037
2980,2980014,14099,0.709952
2981,2981010,13827,0.696255
2982,2982014,13731,0.691421
2983,2983010,13747,0.692227
2984,2984014,13955,0.702701
2985,2985014,14211,0.715592
2986,2986011,14435,0.726871
2987,2987008,14579,0.734122
2988,2988012,14547,0.732511
2989,2989008,14355,0.722843
2990,2990012,14083,0.709146
2991,2991009,13843,0.697061
2992,2992013,13715,0.690616
2993,2993012,13763,0.693033
2994,2994010,13939,0.701895
2995,2995014,14211,0.715592
2996,2996011,14451,0.727677
2997,2997015,14563,0.733317
2998,2998011,14531,0.731705
2999,2999015,14355,0.722843
3000,3000012,14067,0.708341
3001,3001012,13843,0.697061
3002,3002011,13715,0.690616
3003,3003015,13763,0.693033
3004,3004011,13923,0.701090
3005,3005015,14195,0.714786
3006,3006012,14435,0.726871
3007,3007008,14563,0.733317
3008,3008012,14531,0.731705
3009,3009012,14355,0.722843
3010,3010012,14099,0.709952
3011,3011009,13843,0.697061
3012,3012013,13731,0.691421
3013,3013009,13747,0.692227
3014,3014013,13955,0.702701
3015,3015009,14195,0.714786
3016,3016013,14451,0.727677
3017,3017014,14563,0.733317
3018,3018012,14547,0.732511
3019,3019008,14355,0.722843
3020,3020012,14083,0.709146
3021,3021009,13859,0.697867
3022,3022013,13715,0.690616
3023,3023009,13763,0.693033
3024,3024013,13939,0.701895
3025,3025014,14195,0.714786
3026,3026013,14451,0.727677
3027,3027010,14579,0.734122
3028,3028013,14531,0.731705
3029,3029010,14355,0.722843
3030,3030014,14099,0.709952
3031,3031010,13843,0.697061
3032,3032014,13731,0.691421
3033,3033008,13763,0.693033
3034,3034013,13939,0.701895
3035,3035011,14211,0.715592
3036,3036008,14451,0.727677
3037,3037012,14579,0.734122
3038,3038009,14547,0.732511
3039,3039013,14355,0.722843
3040,3040009,14083,0.709146
3041,3041128,13795,0.694644
3042,3042014,13763,0.693033
3043,3043012,13747,0.692227
3044,3044008,13939,0.701895
3045,3045012,14211,0.715592
3046,3046009,14435,0.726871
3047,3047013,14579,0.734122
3048,3048009,14547,0.732511
3049,3049014,14355,0.722843
3050,3050012,14083,0.709146
3051,3051009,13843,0.697061
3052,3052013,13715,0.690616
3053,3053009,13747,0.692227
3054,3054013,13939,0.701895
3055,3055010,14179,0.713980
3056,3056013,14451,0.727677
3057,3057009,14579,0.734122
3058,3058013,14547,0.732511
3059,3059009,14355,0.722843
3060,3060013,14083,0.709146
3061,3061009,13843,0.697061
3062,3062013,13715,0.690616
3063,3063010,13747,0.692227
3064,3064014,13939,0.701895
3065,3065008,14179,0.713980
3066,3066013,14451,0.727677
3067,3067010,14579,0.734122
3068,3068013,14547,0.732511
3069,3069010,14355,0.722843
3070,3070014,14083,0.709146
3071,3071010,13843,0.697061
3072,3072014,13731,0.691421
3073,3073010,13763,0.693033
3074,3074008,13939,0.701895
3075,3075012,14211,0.715592
3076,3076009,14435,0.726871
3077,3077012,14563,0.733317
3078,3078009,14531,0.731705
3079,3079013,14371,0.723648
3080,3080009,14083,0.709146
3081,3081011,13827,0.696255
3082,3082008,13699,0.689810
3083,3083012,13747,0.692227
3084,3084009,13923,0.701090
3085,3085012,14195,0.714786
3086,3086009,14435,0.726871
3087,3087013,14563,0.733317
3088,3088009,14531,0.731705
3089,3089012,14355,0.722843
3090,3090009,14083,0.709146
3091,3091013,13843,0.697061
3092,3092009,13715,0.690616
3093,3093013,13747,0.692227
3094,3094010,13923,0.701090
3095,3095013,14211,0.715592
3096,3096010,14451,0.727677
3097,3097014,14579,0.734122
3098,3098014,14531,0.731705
3099,3099011,14355,0.722843
3100,3100015,14083,0.709146
3101,3101011,13843,0.697061
3102,3102015,13731,0.691421
3103,3103012,13747,0.692227
3104,3104008,13939,0.701895
3105,3105009,14179,0.713980
3106,3106008,14435,0.726871
3107,3107012,14579,0.734122
3108,3108009,14547,0.732511
3109,3109012,14355,0.722843
3110,3110009,14083,0.709146
3111,3111013,13859,0.697867
3112,3112009,13715,0.690616
3113,3113015,13747,0.692227
3114,3114013,13939,0.701895
3115,3115009,14211,0.715592
3116,3116013,14451,0.727677
3117,3117010,14563,0.733317
3118,3118014,14547,0.732511
3119,3119010,14355,0.722843
3120,3120014,14083,0.709146
3121,3121011,13843,0.697061
3122,3122008,13715,0.690616
3123,3123012,13747,0.692227
3124,3124009,13939,0.701895
3125,3125013,14195,0.714786
3126,3126009,14435,0.726871
3127,3127013,14579,0.734122
3128,3128009,14531,0.731705
3129,3129015,14355,0.722843
3130,3130013,14083,0.709146
3131,3131009,13859,0.697867
3132,3132013,13731,0.691421
3133,3133010,13747,0.692227
3134,3134014,13971,0.703507
3135,3135010,14211,0.715592
3136,3136014,14435,0.726871
3137,3137012,14579,0.734122
3138,3138008,14531,0.731705
3139,3139012,14355,0.722843
3140,3140009,14099,0.709952
3141,3141012,13859,0.697867
3142,3142009,13715,0.690616
3143,3143013,13763,0.693033
3144,3144009,13939,0.701895
3145,3145014,14195,0.714786
3146,3146013,14435,0.726871
3147,3147010,14563,0.733317
3148,3148014,14547,0.732511
3149,3149010,14355,0.722843
3150,3150014,14083,0.709146
3151,3151011,13843,0.697061
3152,3152015,13731,0.691421
3153,3153013,13763,0.693033
3154,3154011,13939,0.701895
3155,3155008,14179,0.713980
3156,3156012,14451,0.727677
3157,3157009,14579,0.734122
3158,3158013,14531,0.731705
3159,3159009,14355,0.722843
3160,3160013,14083,0.709146
3161,3161011,13843,0.697061
3162,3162009,13715,0.690616
3163,3163013,13747,0.692227
3164,3164009,13939,0.701895
3165,3165013,14195,0.714786
3166,3166010,14451,0.727677
3167,3167014,14579,0.734122
3168,3168010,14531,0.731705
3169,3169015,14355,0.722843
3170,3170014,14083,0.709146
3171,3171011,13843,0.697061
3172,3172015,13731,0.691421
3173,3173011,13763,0.693033
3174,3174015,13955,0.702701
3175,3175012,14211,0.715592
3176,3176008,14435,0.726871
3177,3177015,14579,0.734122
3178,3178014,14547,0.732511
3179,3179010,14371,0.723648
3180,3180014,14099,0.709952
3181,3181011,13859,0.697867
3182,3182015,13731,0.691421
3183,3183011,13731,0.691421
3184,3184015,13939,0.701895
3185,3185015,14195,0.714786
3186,3186013,14435,0.726871
3187,3187010,14563,0.733317
3188,3188014,14531,0.731705
3189,3189010,14355,0.722843
3190,3190014,14083,0.709146
3191,3191011,13843,0.697061
3192,3192014,13715,0.690616
3193,3193013,13747,0.692227
3194,3194011,13923,0.701090
3195,3195015,14211,0.715592
3196,3196012,14451,0.727677
3197,3197008,14563,0.733317
3198,3198012,14547,0.732511
3199,3199008,14355,0.722843
3200,3200012,14099,0.709952
3201,3201012,13843,0.697061
3202,3202009,13715,0.690616
3203,3203013,13763,0.693033
3204,3204009,13939,0.701895
3205,3205013,14211,0.715592
3206,3206010,14435,0.726871
3207,3207013,14579,0.734122
3208,3208010,14531,0.731705
3209,3209010,14339,0.722037
3210,3210015,14083,0.709146
3211,3211012,13843,0.697061
3212,3212008,13731,0.691421
3213,3213012,13763,0.693033
3214,3214009,13955,0.702701
3215,3215012,14195,0.714786
3216,3216009,14451,0.727677
3217,3217008,14579,0.734122
3218,3218013,14547,0.732511
3219,3219010,14355,0.722843
3220,3220014,14083,0.709146
3221,3221010,13843,0.697061
3222,3222014,13731,0.691421
3223,3223011,13747,0.692227
3224,3224015,13955,0.702701
3225,3225008,14195,0.714786
3226,3226013,14451,0.727677
3227,3227010,14579,0.734122
3228,3228014,14547,0.732511
3229,3229010,14355,0.722843
3230,3230014,14099,0.709952
3231,3231011,13843,0.697061
3232,3232015,13731,0.691421
3233,3233010,13747,0.692227
3234,3234015,13939,0.701895
3235,3235012,14195,0.714786
3236,3236008,14435,0.726871
3237,3237012,14579,0.734122
3238,3238009,14547,0.732511
3239,3239013,14371,0.723648
3240,3240009,14083,0.709146
3241,3241010,13827,0.696255
3242,3242014,13731,0.691421
3243,3243011,13763,0.693033
3244,3244014,13939,0.701895
3245,3245011,14195,0.714786
3246,3246015,14451,0.727677
3247,3247011,14579,0.734122
3248,3248015,14563,0.733317
3249,3249010,14355,0.722843
3250,3250015,14099,0.709952
3251,3251011,13843,0.697061
3252,3252015,13715,0.690616
3253,3253012,13763,0.693033
3254,3254008,13955,0.702701
3255,3255012,14195,0.714786
3256,3256008,14467,0.728482
3257,3257010,14563,0.733317
3258,3258015,14547,0.732511
3259,3259011,14355,0.722843
3260,3260008,14099,0.709952
3261,3261012,13859,0.697867
3262,3262008,13731,0.691421
3263,3263012,13763,0.693033
3264,3264009,13955,0.702701
3265,3265011,14195,0.714786
3266,3266009,14435,0.726871
3267,3267013,14579,0.734122
3268,3268009,14531,0.731705
3269,3269013,14355,0.722843
3270,3270010,14083,0.709146
3271,3271013,13843,0.697061
3272,3272010,13731,0.691421
3273,3273011,13747,0.692227
3274,3274008,13939,0.701895
3275,3275012,14211,0.715592
3276,3276009,14467,0.728482
3277,3277013,14579,0.734122
3278,3278009,14547,0.732511
3279,3279013,14371,0.723648
3280,3280009,14099,0.709952
3281,3281011,13843,0.697061
3282,3282008,13731,0.691421
3283,3283012,13763,0.693033
3284,3284008,13843,0.697061
3285,3285012,14195,0.714786
3286,3286009,14435,0.726871
3287,3287012,14579,0.734122
3288,3288009,14547,0.732511
3289,3289011,14371,0.723648
3290,3290010,14099,0.709952
3291,3291014,13859,0.697867
3292,3292011,13731,0.691421
3293,3293014,13763,0.693033
3294,3294011,13939,0.701895
3295,3295015,14211,0.715592
3296,3296011,14451,0.727677
3297,3297019,14547,0.732511
3298,3298014,14547,0.732511
3299,3299010,14355,0.722843
3300,3300014,14099,0.709952
3301,3301011,13843,0.697061
3302,3302015,13731,0.691421
3303,3303011,13763,0.693033
3304,3304015,13939,0.701895
3305,3305011,14227,0.716397
3306,3306008,14467,0.728482
3307,3307012,14579,0.734122
3308,3308009,14547,0.732511
3309,3309013,14371,0.723648
3310,3310009,14083,0.709146
3311,3311013,13859,0.697867
3312,3312009,13715,0.690616
3313,3313014,13763,0.693033
3314,3314011,13939,0.701895
3315,3315008,14211,0.715592
3316,3316012,14451,0.727677
3317,3317008,14579,0.734122
3318,3318012,14547,0.732511
3319,3319009,14355,0.722843
3320,3320013,14083,0.709146
3321,3321010,13843,0.697061
3322,3322009,13715,0.690616
3323,3323014,13763,0.693033
3324,3324011,13939,0.701895
3325,3325015,14211,0.715592
3326,3326011,14435,0.726871
3327,3327015,14563,0.733317
3328,3328011,14531,0.731705
3329,3329008,14371,0.723648
3330,3330014,14083,0.709146
3331,3331010,13843,0.697061
3332,3332014,13731,0.691421
3333,3333011,13763,0.693033
3334,3334014,13955,0.702701
3335,3335011,14195,0.714786
3336,3336015,14451,0.727677
3337,3337011,14579,0.734122
3338,3338010,14531,0.731705
3339,3339015,14339,0.722037
3340,3340012,14083,0.709146
3341,3341008,13843,0.697061
3342,3342012,13731,0.691421
3343,3343008,13747,0.692227
3344,3344012,13955,0.702701
3345,3345009,14211,0.715592
3346,3346015,14451,0.727677
3347,3347011,14579,0.734122
3348,3348015,14531,0.731705
3349,3349012,14355,0.722843
3350,3350008,14083,0.709146
3351,3351012,13827,0.696255
3352,3352008,13731,0.691421
3353,3353014,13747,0.692227
3354,3354011,13923,0.701090
3355,3355015,14211,0.715592
3356,3356011,14435,0.726871
3357,3357015,14579,0.734122
3358,3358012,14531,0.731705
3359,3359008,14355,0.722843
3360,3360012,14067,0.708341
3361,3361014,13843,0.697061
3362,3362011,13715,0.690616
3363,3363009,13731,0.691421
3364,3364013,13939,0.701895
3365,3365009,14195,0.714786
3366,3366013,14451,0.727677
3367,3367009,14563,0.733317
3368,3368013,14547,0.732511
3369,3369012,14355,0.722843
3370,3370010,14083,0.709146
3371,3371014,13859,0.697867
3372,3372010,13731,0.691421
3373,3373014,13763,0.693033
3374,3374011,13923,0.701090
3375,3375015,14195,0.714786
3376,3376011,14435,0.726871
3377,3377009,14563,0.733317
3378,3378015,14531,0.731705
3379,3379011,14371,0.723648
3380,3380008,14099,0.709952
3381,3381012,13859,0.697867
3382,3382008,13715,0.690616
3383,3383012,13747,0.692227
3384,3384009,13939,0.701895
3385,3385015,14179,0.713980
3386,3386012,14435,0.726871
3387,3387008,14579,0.734122
3388,3388012,14531,0.731705
3389,3389008,14339,0.722037
3390,3390012,14083,0.709146
3391,3391009,13843,0.697061
3392,3392013,13715,0.690616
3393,3393010,13747,0.692227
3394,3394015,13923,0.701090
3395,3395011,14211,0.715592
3396,3396008,14435,0.726871
3397,3397012,14563,0.733317
3398,3398008,14547,0.732511
3399,3399012,14355,0.722843
3400,3400009,14083,0.709146
3401,3401014,13843,0.697061
3402,3402014,13715,0.690616
3403,3403010,13747,0.692227
3404,3404014,13923,0.701090
3405,3405011,14211,0.715592
3406,3406014,14451,0.727677
3407,3407011,14563,0.733317
3408,3408015,14547,0.732511
3409,3409014,14355,0.722843
3410,3410012,14083,0.709146
3411,3411009,13859,0.697867
3412,3412013,13731,0.691421
3413,3413009,13747,0.692227
3414,3414013,13939,0.701895
